0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,3
27,3
28,3
29,3
30,3
31,3
32,4
33,4
34,4
35,4
36,4
37,4
38,4
39,4
40,5
41,5
42,5
43,5
44,5
45,5
46,5
47,6
48,6
49,6
50,6
51,6
52,6
53,6
54,7
55,7
56,7
57,7
58,7
59,7
60,8
61,8
62,8
63,8
64,8
65,8
66,9
67,9
68,9
69,9
70,9
71,10
72,10
73,10
74,10
75,11
76,11
77,11
78,11
79,11
80,12
81,12
82,12
83,12
84,12
85,13
86,13
87,13
88,14
89,14
90,14
91,14
92,15
93,15
94,15
95,15
96,16
97,16
98,16
99,16
100,17
101,17
102,17
103,17
104,18
105,18
106,18
107,19
108,19
109,19
110,20
111,20
112,20
113,21
114,21
115,21
116,21
117,22
118,22
119,22
120,23
121,23
122,23
123,24
124,24
125,25
126,25
127,25
128,26
129,26
130,26
131,27
132,27
133,27
134,28
135,28
136,28
137,29
138,29
139,30
140,30
141,31
142,31
143,31
144,32
145,32
146,33
147,33
148,33
149,34
150,34
151,35
152,35
153,36
154,36
155,37
156,37
157,37
158,38
159,38
160,39
161,39
162,40
163,40
164,41
165,41
166,42
167,42
168,43
169,44
170,44
171,45
172,45
173,46
174,47
175,47
176,48
177,48
178,49
179,50
180,50
181,51
182,51
183,52
184,52
185,53
186,54
187,54
188,55
189,56
190,56
191,57
192,58
193,58
194,59
195,60
196,61
197,62
198,63
199,63
200,64
201,65
202,66
203,66
204,67
205,68
206,68
207,69
208,70
209,71
210,72
211,73
212,74
213,74
214,75
215,76
216,77
217,78
218,79
219,80
220,81
221,81
222,82
223,83
224,84
225,85
226,86
227,87
228,88
229,89
230,90
231,91
232,92
233,94
234,95
235,96
236,97
237,98
238,99
239,100
240,101
241,102
242,103
243,104
244,106
245,107
246,108
247,109
248,110
249,111
250,113
251,114
