0,0.0
1,1.1
2,1.46969384567
3,1.72046505341
4,2.10475651798
5,2.19089023002
6,2.47588368063
7,2.77848879789
8,2.97993288515
9,3.18590646441
10,3.41613817051
11,3.67151195014
12,3.72021504755
13,3.9
14,4.04227658628
15,3.99624824054
16,4.12916456441
17,4.26848919408
18,4.28135492572
19,4.47548880012
20,4.61735855225
21,4.73814309619
22,4.61302503787
23,4.69254728266
24,4.72757866143
25,4.75078940809
26,4.87647413609
27,4.79687398208
28,4.7191100856
29,4.79791621436
30,5.04182506638
31,5.17300686255
32,5.31319113151
33,5.42678542049
34,5.55067563455
35,5.64535207051
36,5.93380147966
37,6.00333240792
38,6.26498204307
39,6.37808748764
40,6.54904573201
41,6.86876990443
42,6.84981751582
43,6.79632253502
44,6.8066144301
45,6.90796641567
46,6.86294397471
47,7.04911341943
48,7.01141925718
49,7.06611633077
50,7.04201675658
51,7.13862731903
52,7.14282857137
53,7.36749618256
54,7.50799573788
55,7.81408983823
56,7.88416133777
57,8.01872807869
58,8.04238770515
59,7.94543894319
60,8.0622577483
61,8.02184517427
62,8.10246875958
63,8.15720540381
64,8.17006731918
65,8.14493707772
66,8.29337084665
67,8.39106667832
68,8.55277732669
69,8.78749110953
70,9.02939643609
71,9.05704145955
72,9.33970020932
73,9.48419738302
74,9.75551126287
75,9.61405221538
76,9.72728122345
77,9.74833319086
78,9.68607247547
79,9.78723658649
80,9.82242332625
81,9.98248466064
82,9.95941765366
83,9.99549898704
84,9.97045635866
85,9.96242942259
86,9.96142560079
87,9.9473614592
88,10.0024996876
89,10.2664502142
90,10.3189146716
91,10.3898989408
92,10.6808239383
93,10.6658333008
94,10.6705201373
95,10.6803557993
96,10.8161915664
97,11.0521491123
98,11.1072048689
99,11.0864782506
100,10.9845345828
101,11.0145358504
102,11.0972969682
103,11.133283433
104,11.190621073
105,11.109005356
106,11.1924081412
107,11.0792599031
108,11.0761003968
109,11.1897274319
110,11.2871608476
111,11.231651704
112,11.136426716
113,11.2547767637
114,11.2605506082
115,11.3371072148
116,11.5697882435
117,11.4969561189
118,11.5814506863
119,11.8025420991
120,11.8198984767
121,11.7055542372
122,11.8330046903
123,11.8444079633
124,11.8882294729
125,11.9159556897
126,12.0904921323
127,12.0896650078
128,12.0710397232
129,11.9356608531
130,12.0598507453
131,12.0187353744
132,12.1712776651
133,12.3672955815
134,12.3919328597
135,12.561448961
136,12.6660964784
137,12.8883668477
138,13.0023074875
139,13.0755497016
140,13.152946438
141,13.4205066968
142,13.5244223537
143,13.5074053763
144,13.6264448775
145,13.638181697
146,13.6674796506
147,13.6959848131
148,13.7113092008
149,13.5521216051
150,13.4955548237
151,13.4848062648
152,13.4447015586
153,13.5088859644
154,13.6718689286
155,13.6334148327
156,13.4985184372
157,13.611024943
158,13.7491817938
159,13.717871555
160,13.7484544586
161,13.8931637866
162,14.0014284985
163,14.0399430198
164,13.8755180083
165,13.9696098729
166,14.0424356862
167,14.0281859127
168,14.1830885212
169,14.2084481911
170,14.2
171,14.2274382796
172,14.4630563851
173,14.6424041742
174,14.7746404356
175,14.7074810896
176,14.759065011
177,14.6829833481
178,14.6283970414
179,14.8151949025
180,15.1013244452
181,15.0628682528
182,15.0817770836
183,15.0189879819
184,15.1201851841
185,15.1753088931
186,15.3749796748
187,15.39447953
188,15.4990322279
189,15.6505590954
190,15.5717693279
191,15.5740168229
192,15.4492718275
193,15.3710767352
194,15.4751413564
195,15.5222421061
196,15.731497068
197,15.7990506044
198,16.0595765822
199,15.9147730113
200,16.0184268891
201,16.1043472392
202,16.2046289683
203,16.1830157882
204,16.3119588033
205,16.3159431232
206,16.3058271793
207,16.2453070146
208,16.2409975063
209,16.3639848448
210,16.2769776064
211,16.1362944941
212,16.3340135913
213,16.4614701652
214,16.5305777274
215,16.3914611917
216,16.3082801055
217,16.4191960826
218,16.4191960826
219,16.3251339964
220,16.3055205375
221,16.46693657
222,16.5329973084
223,16.5915641216
224,16.7191506961
225,17.0017646143
226,16.9894084653
227,16.9059161242
228,16.902958321
229,16.8395368107
230,16.6850232244
231,16.6775297931
232,16.6433169771
233,16.604216332
234,16.6472219905
235,16.6054208017
236,16.5399516323
237,16.5939748102
238,16.4553942523
239,16.5556636835
240,16.504241879
241,16.6060230037
242,16.5466008594
243,16.5975901865
244,16.6415143542
245,16.7005987917
246,16.8460677904
247,16.746044309
248,16.8136849025
249,17.1851680236
250,17.3190646399
251,17.1810942608
