0,0.0001
1,0.00011
2,0.000122
3,0.00013
4,0.000145
5,0.000161
6,0.000178
7,0.000198
8,0.000217
9,0.000232
10,0.000267
11,0.000305
12,0.000347
13,0.000378
14,0.00042
15,0.000466
16,0.00052
17,0.000589
18,0.000649
19,0.000728
20,0.000802
21,0.000885
22,0.000972
23,0.001078
24,0.001173
25,0.001289
26,0.001431
27,0.001557
28,0.001738
29,0.001927
30,0.002124
31,0.002338
32,0.002586
33,0.002854
34,0.003131
35,0.00346
36,0.003803
37,0.004187
38,0.004647
39,0.005117
40,0.005615
41,0.006173
42,0.006819
43,0.00754
44,0.008334
45,0.009226
46,0.010185
47,0.011311
48,0.012546
49,0.013827
50,0.015316
51,0.016951
52,0.018851
53,0.020873
54,0.023038
55,0.025429
56,0.028032
57,0.030975
58,0.034213
59,0.037797
60,0.041729
61,0.046137
62,0.051048
63,0.056362
64,0.062248
65,0.068852
66,0.076062
67,0.084066
68,0.09301
69,0.102745
70,0.113639
71,0.125492
72,0.13875
73,0.15326
74,0.168263
75,0.185021
76,0.203581
77,0.222787
78,0.244095
79,0.267781
80,0.293684
81,0.320129
82,0.348571
83,0.378594
84,0.411072
85,0.445405
86,0.478782
87,0.507361
88,0.534818
89,0.559726
90,0.583324
91,0.608456
92,0.634975
93,0.663074
94,0.691691
95,0.714106
96,0.737203
97,0.758685
98,0.779763
99,0.799784
100,0.820292
101,0.83734
102,0.851733
103,0.865252
104,0.87801
105,0.891231
106,0.903017
107,0.911119
108,0.919274
109,0.926578
110,0.932513
111,0.937792
112,0.942801
113,0.9474
114,0.951743
115,0.955069
116,0.958425
117,0.960661
118,0.962859
119,0.964971
120,0.966524
121,0.968282
122,0.970238
123,0.972364
124,0.974746
125,0.976503
126,0.97822
127,0.980143
128,0.982253
129,0.984428
130,0.985022
131,0.985555
132,0.986111
133,0.986774
134,0.987479
135,0.988251
136,0.989122
137,0.990091
138,0.991144
139,0.991962
140,0.992174
141,0.992401
142,0.992668
143,0.99295
144,0.99328
145,0.993598
146,0.993976
147,0.994397
148,0.994857
149,0.995361
150,0.995923
151,0.996548
152,0.997242
153,0.998017
154,0.998857
155,0.999778
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,1.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,1.0
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,1.0
239,1.0
240,1.0
241,1.0
242,1.0
243,1.0
244,1.0
245,1.0
246,1.0
247,1.0
248,1.0
249,1.0
250,1.0
251,1.0
