0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,2
24,3
25,3
26,5
27,6
28,9
29,12
30,16
31,22
32,30
33,39
34,51
35,68
36,89
37,117
38,153
39,196
40,254
41,321
42,398
43,488
44,600
45,722
46,861
47,1009
48,1166
49,1329
50,1503
51,1681
52,1861
53,2031
54,2192
55,2356
56,2514
57,2670
58,2822
59,2965
60,3109
61,3257
62,3409
63,3563
64,3730
65,3905
66,4092
67,4293
68,4513
69,4751
70,5008
71,5286
72,5585
73,5911
74,6254
75,6618
76,7011
77,7410
78,7837
79,8283
80,8746
81,9216
82,9684
83,10157
84,10630
85,11113
86,11593
87,12067
88,12524
89,12977
90,13425
91,13861
92,14294
93,14727
94,15162
95,15604
96,16041
97,16488
98,16934
99,17386
